Species_ID,Bishop_DB_Match,TSN,Taxonomic_Order,Taxonomic_Family,Genus,Species,Subdivision,Scientific_name,taxonRank,Authority,Synonym,Authority_Source,Citation,Common_name,Code,Life_form,Life_cycle,Omit_in_NPSpecies,Complete,Update_date,Update_by,Update_comments,TSN_park,Park,Park_common_name,Life_form_park,Nativeness,Distribution,Conservation_status,Update_date_park,Update_by_park,Update_comments_park
20100315154438-876800715.923309,Yes,39582,Cyperales,Cyperaceae,Carex ,echinata,NA,Carex echinata,species,Murray,NA,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,"star sedge, prickly sedge",CARECH,Sedge,Perennial,FALSE,TRUE,2013-12-12T15:35:47Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.,39582,HAVO,Carex echinata,Sedge,Native,ind,,NA,NA,NA
20100315154438-877030789.852142,No,566178,Fabales,Fabaceae,Paraserianthes ,lophantha,ssp. montana,Paraserianthes lophantha ssp. montana,subspecies,(Willd.) I. Nielsen; (Jungh.) I. Nielsen,NA,Wagner et al. 2012,"Oppenheimer and Bartlett, 2002",NA,PARLOP,Tree,Perennial,FALSE,FALSE,2013-12-12T15:30:01Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.,566178,HALE,NA,NA,Non-Native,nat,NA,NA,NA,NA
20100315154438-877058982.849121,Yes,512839,Cyperales,Poaceae,Elymus ,repens,NA,Elymus repens,species,NA,NA,NA,NA,wheatgrass,ELYREP,Grass,Perennial,FALSE,FALSE,NA,NA,NA,512839,HALE,NA,NA,Non-Native,NA,NA,NA,NA,NA
20100315154438-87758004.6653748,Yes,530868,Myrtales,Thymelaeaceae,Wikstroemia ,uva-ursi,var. uva-ursi,Wikstroemia uva-ursi var. uva-ursi ,varietas,A. Gray,NA,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,`akia,WIKUVA1,Shrub,Perennial,FALSE,TRUE,2013-12-12T15:35:47Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.,530868,HALE,‘ākia,Shrub,Native,end,,NA,NA,NA
20100315154438-87758004.6653748,Yes,530868,Myrtales,Thymelaeaceae,Wikstroemia ,uva-ursi,var. uva-ursi,Wikstroemia uva-ursi var. uva-ursi ,varietas,A. Gray,NA,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,`akia,WIKUVA1,Shrub,Perennial,FALSE,TRUE,2013-12-12T15:35:47Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.,530868,KALA,‘ākia,Shrub,Native,end,,NA,NA,NA
20100315154438-877723455.429077,Yes,530865,Myrtales,Thymelaeaceae,Wikstroemia ,oahuensis,var. oahuensis,Wikstroemia oahuensis var. oahuensis,varietas,(A. Gray) Rock,NA,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,"akia, `akia",WIKOAH,Shrub,Perennial,FALSE,TRUE,2013-12-12T15:35:47Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.,530865,HALE,‘ākia,Tree,Native,end,,2021-10-14T00:00:00Z,Jacob Gross,"JG (2021 update): changed lifeform from ""Shrub"" to ""Tree""."
20100315154438-877723455.429077,Yes,530865,Myrtales,Thymelaeaceae,Wikstroemia ,oahuensis,var. oahuensis,Wikstroemia oahuensis var. oahuensis,varietas,(A. Gray) Rock,NA,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,"akia, `akia",WIKOAH,Shrub,Perennial,FALSE,TRUE,2013-12-12T15:35:47Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.,530865,KALA,‘ākia,Tree,Native,end,,2021-10-14T00:00:00Z,Jacob Gross,"JG (2021 update): changed lifeform from ""Shrub"" to ""Tree""."
20100315154438-878208518.028259,Yes,32979,Scrophulariales,Oleaceae,Ligustrum ,sinense,NA,Ligustrum sinense,species,Lour.,NA,Wagner et al. 2012,"Herbarium Pacificum Staff, 1999; Lorence & Flynn, 1999",privet,LIGSIN,Tree Shrub,Perennial,FALSE,FALSE,2013-12-13T12:17:25Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60. Updated life form in xref table from PLANTS database.,32979,HAVO,NA,NA,Non-Native,nat,NA,NA,NA,NA
20100315154438-878253161.907196,Yes,19683,Caryophyllales,Nyctaginaceae,Bougainvillea ,glabra,NA,Bougainvillea glabra,species,Choisy,NA,Wagner et al. 2012,NA,bougainvillea,BOUGLA,Shrub,Perennial,FALSE,TRUE,NA,NA,NA,19683,AMME,bougainvillea,Shrub,Non-Native,NA,NA,NA,NA,NA
20100315154438-878253161.907196,Yes,19683,Caryophyllales,Nyctaginaceae,Bougainvillea ,glabra,NA,Bougainvillea glabra,species,Choisy,NA,Wagner et al. 2012,NA,bougainvillea,BOUGLA,Shrub,Perennial,FALSE,TRUE,NA,NA,NA,19683,KAHO,bougainvillea,Shrub,Non-Native,nat ,NA,NA,NA,NA
20100315154438-878253161.907196,Yes,19683,Caryophyllales,Nyctaginaceae,Bougainvillea ,glabra,NA,Bougainvillea glabra,species,Choisy,NA,Wagner et al. 2012,NA,bougainvillea,BOUGLA,Shrub,Perennial,FALSE,TRUE,NA,NA,NA,19683,HAVO,bougainvillea,Shrub,Non-Native,nat ,NA,NA,NA,NA
20100315154438-878253161.907196,Yes,19683,Caryophyllales,Nyctaginaceae,Bougainvillea ,glabra,NA,Bougainvillea glabra,species,Choisy,NA,Wagner et al. 2012,NA,bougainvillea,BOUGLA,Shrub,Perennial,FALSE,TRUE,NA,NA,NA,19683,PUHE,bougainvillea,Shrub,Non-Native,nat ,NA,NA,NA,NA
20100315154438-878253161.907196,Yes,19683,Caryophyllales,Nyctaginaceae,Bougainvillea ,glabra,NA,Bougainvillea glabra,species,Choisy,NA,Wagner et al. 2012,NA,bougainvillea,BOUGLA,Shrub,Perennial,FALSE,TRUE,NA,NA,NA,19683,PUHO,bougainvillea,Shrub,Non-Native,nat ,NA,NA,NA,NA
20100315154438-878384590.148926,Yes,897636,Polypodiales,Dryopteridaceae,Dryopteris ,glabra,var. hobdyana,Dryopteris glabra var. hobdyana,varietas,(Brack.) Kuntze; (W. H. Wagner) D. D. Palmer,NA,2012 Bishop Museum Technical Report 60,Palmer 2003,NA,DRYGLA3,Fern,Perennial,FALSE,TRUE,2013-12-12T15:49:44Z,Kelly Kozar,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. ",897636,HALE,kīlau,Fern,Native,end,,NA,NA,NA
20100315154438-878593742.847443,No,-502268,Asterales,Asteraceae,Dubautia ,menziesii X scabra,NA,Dubautia menziesii X scabra,hybrid,NA,NA,NA,NA,na`ena`e,DUBMEN3,Shrub,Perennial,FALSE,FALSE,NA,NA,NA,-502268,HALE,NA,NA,Native,NA,NA,NA,NA,NA
20100315154438-879266023.635864,Yes,507661,Asterales,Asteraceae,Pseudognaphalium ,sandwicensium,NA,Pseudognaphalium sandwicensium,species,(Gaudich.) A. Anderb.,NA,Wagner et al. 2012,NA,'ena'ena,PSESAN6,Herb,Perennial,FALSE,TRUE,NA,NA,NA,507661,HALE,‘ena‘ena,Herb,Native,end,NA,NA,NA,NA
20100315154438-879266023.635864,Yes,507661,Asterales,Asteraceae,Pseudognaphalium ,sandwicensium,NA,Pseudognaphalium sandwicensium,species,(Gaudich.) A. Anderb.,NA,Wagner et al. 2012,NA,'ena'ena,PSESAN6,Herb,Perennial,FALSE,TRUE,NA,NA,NA,507661,HAVO,‘ena‘ena,Herb,Native,end,NA,NA,NA,NA
20100315154438-879268646.240234,No,523831,Caryophyllales,Caryophyllaceae,Cerastium ,fontanum,ssp. vulgare,Cerastium fontanum ssp. vulgare,subspecies, (Hartm.) Greuter & Burdet,Cerastium fontanum ssp. triviale,ITIS,"	2005.  Flora of North America North of Mexico, vol. 5: Magnoliophyta: Caryophyllidae, part 2",common mouse-ear chickweed,CERFON,Herb,Perennial,FALSE,TRUE,2016-12-09T15:35:47Z,Kelly Kozar,"Updated sci name, synonym, authority source and citation data.",523831,HALE,common mouse-ear chickweed,Herb,Non-Native,nat ,NA,NA,NA,NA
20100315154438-879268646.240234,No,523831,Caryophyllales,Caryophyllaceae,Cerastium ,fontanum,ssp. vulgare,Cerastium fontanum ssp. vulgare,subspecies, (Hartm.) Greuter & Burdet,Cerastium fontanum ssp. triviale,ITIS,"	2005.  Flora of North America North of Mexico, vol. 5: Magnoliophyta: Caryophyllidae, part 2",common mouse-ear chickweed,CERFON,Herb,Perennial,FALSE,TRUE,2016-12-09T15:35:47Z,Kelly Kozar,"Updated sci name, synonym, authority source and citation data.",523831,KALA,common mouse-ear chickweed,Herb,Non-Native,nat ,NA,NA,NA,NA
20100315154438-879268646.240234,No,523831,Caryophyllales,Caryophyllaceae,Cerastium ,fontanum,ssp. vulgare,Cerastium fontanum ssp. vulgare,subspecies, (Hartm.) Greuter & Burdet,Cerastium fontanum ssp. triviale,ITIS,"	2005.  Flora of North America North of Mexico, vol. 5: Magnoliophyta: Caryophyllidae, part 2",common mouse-ear chickweed,CERFON,Herb,Perennial,FALSE,TRUE,2016-12-09T15:35:47Z,Kelly Kozar,"Updated sci name, synonym, authority source and citation data.",523831,HAVO,common mouse-ear chickweed,Herb,Non-Native,nat ,NA,NA,NA,NA
20100315154438-879768669.605255,Yes,21645,Malvales,Malvaceae,Hibiscus ,kokio,NA,Hibiscus kokio,species,NA,NA,NA,NA,koki'o,HIBKOK1,Shrub,Perennial,FALSE,FALSE,2013-12-13T12:15:59Z,Kelly Kozar,Updated life form in cross reference table from data in the PLANTS database.,21645,PUHO,NA,NA,Native,NA,NA,NA,NA,NA
20100315154438-88129401.2069702,No,836104,Myrtales,Onagraceae,Oenothera ,stricta,ssp. stricta,Oenothera stricta ssp. stricta,subspecies,Ledeb. ex Link,NA,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,"evening primrose, Chilean evening primrose",OENSTR,Herb,Annual,FALSE,TRUE,2013-12-12T15:49:44Z,Kelly Kozar,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. ",836104,HALE,evening primrose,Herb,Non-Native,nat,,NA,NA,NA
20100315154438-88129401.2069702,No,836104,Myrtales,Onagraceae,Oenothera ,stricta,ssp. stricta,Oenothera stricta ssp. stricta,subspecies,Ledeb. ex Link,NA,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,"evening primrose, Chilean evening primrose",OENSTR,Herb,Annual,FALSE,TRUE,2013-12-12T15:49:44Z,Kelly Kozar,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. ",836104,HAVO,evening primrose,Herb,Non-Native,nat,,NA,NA,NA
20100315154438-88129401.2069702,No,836104,Myrtales,Onagraceae,Oenothera ,stricta,ssp. stricta,Oenothera stricta ssp. stricta,subspecies,Ledeb. ex Link,NA,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,"evening primrose, Chilean evening primrose",OENSTR,Herb,Annual,FALSE,TRUE,2013-12-12T15:49:44Z,Kelly Kozar,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. ",836104,PUHE,evening primrose,Herb,Non-Native,nat,,NA,NA,NA
20100315154438-881650090.21759,Yes,17847,Polypodiales,Polypodiaceae,Adenophorus ,tripinnatifidus,NA,Adenophorus tripinnatifidus,species,Gaudich.,NA,2012 Bishop Museum Technical Report 60,Palmer 2003,royal kihifern,ADETRI,Fern,Perennial,FALSE,TRUE,2013-12-12T15:35:47Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.,17847,KALA,Adenophorus tripinnatifidus,Fern,Native,end,NA,NA,NA,NA
20100315154438-881650090.21759,Yes,17847,Polypodiales,Polypodiaceae,Adenophorus ,tripinnatifidus,NA,Adenophorus tripinnatifidus,species,Gaudich.,NA,2012 Bishop Museum Technical Report 60,Palmer 2003,royal kihifern,ADETRI,Fern,Perennial,FALSE,TRUE,2013-12-12T15:35:47Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.,17847,HALE,Adenophorus tripinnatifidus,Fern,Native,end,NA,NA,NA,NA
20100315154438-881650090.21759,Yes,17847,Polypodiales,Polypodiaceae,Adenophorus ,tripinnatifidus,NA,Adenophorus tripinnatifidus,species,Gaudich.,NA,2012 Bishop Museum Technical Report 60,Palmer 2003,royal kihifern,ADETRI,Fern,Perennial,FALSE,TRUE,2013-12-12T15:35:47Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.,17847,HAVO,Adenophorus tripinnatifidus,Fern,Native,end,NA,NA,NA,NA
20100315154438-88232696.056366,Yes,22216,Violales,Passifloraceae,Turnera ,ulmifolia,NA,Turnera ulmifolia,species,L.,NA,Wagner et al. 2012,"Oppenheimer, 2004; Frohlich & Lau, 2007","yellow alder, marilopez",TURULM,Shrub,Perennial,FALSE,TRUE,2013-12-12T15:30:01Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.,22216,WAPA,yellow alder,Shrub,Non-Native,NA,NA,NA,NA,NA
20100315154438-88232696.056366,Yes,22216,Violales,Passifloraceae,Turnera ,ulmifolia,NA,Turnera ulmifolia,species,L.,NA,Wagner et al. 2012,"Oppenheimer, 2004; Frohlich & Lau, 2007","yellow alder, marilopez",TURULM,Shrub,Perennial,FALSE,TRUE,2013-12-12T15:30:01Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.,22216,KALA,yellow alder,Shrub,Non-Native,nat,,NA,NA,NA
20100315154438-884478449.821472,Yes,20790,Caryophyllales,Amaranthaceae,Charpentiera ,obovata,NA,Charpentiera obovata,species,Gaudich.,NA,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,papala,CHAOBO2,Tree,Perennial,FALSE,TRUE,2013-12-12T15:35:47Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.,20790,KALA,papala,Tree,Native,end,NA,NA,NA,NA
20100315154438-884478449.821472,Yes,20790,Caryophyllales,Amaranthaceae,Charpentiera ,obovata,NA,Charpentiera obovata,species,Gaudich.,NA,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,papala,CHAOBO2,Tree,Perennial,FALSE,TRUE,2013-12-12T15:35:47Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.,20790,HAVO,pāpala,Tree,Native,end,NA,NA,NA,NA
20100315154438-884541869.163513,Yes,40723,Cyperales,Poaceae,Eragrostis ,pectinacea,NA,Eragrostis pectinacea,species,(Michx.) Nees,NA,Wagner et al. 2012,"Lorence et al., 1995; Herbst & Clayton, 1998; Oppenheimer, 2006",carolina lovegrass,ERAPEC,Grass,Annual,FALSE,TRUE,2013-12-12T12:56:39Z,Kelly Kozar,Updated authority source and citation data.,40723,HAVO,Carolina lovegrass,Grass,Non-Native,nat,NA,NA,NA,NA
20100315154438-885097265.24353,Yes,183259,Cycadales,Cycadaceae,Cycas ,circinalis,NA,Cycas circinalis,species,NA,NA,NA,NA,"Fadang,, Cycad, Federico",CYCCIR,Tree Shrub,Perennial,FALSE,FALSE,NA,NA,NA,183259,AMME,NA,NA,Native,NA,NA,NA,NA,NA
20100315154438-885097265.24353,Yes,183259,Cycadales,Cycadaceae,Cycas ,circinalis,NA,Cycas circinalis,species,NA,NA,NA,NA,"Fadang,, Cycad, Federico",CYCCIR,Tree Shrub,Perennial,FALSE,FALSE,NA,NA,NA,183259,WAPA,NA,NA,Native,NA,NA,NA,NA,NA
20100315154438-885139405.727386,Yes,820791,Fabales,Fabaceae,Cajanus ,cajan,NA,Cajanus cajan,species,(L.) Huth,NA,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,"pi nunu, pi pokoliko",CAJCAJ,Shrub,Perennial,FALSE,FALSE,2013-12-13T12:17:25Z,Kelly Kozar,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authority source and citation.  Updated distribution in xref table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60. Updated life form",820791,HAVO,NA,NA,Non-Native,nat,NA,NA,NA,NA
20100315154438-88559508.3236694,No,-9790046,Ericales,Ericaceae,Rhododendron ,scabrum,ssp.amanoi,Rhododendron scabrum ssp.amanoi,subspecies,NA,NA,NA,NA,NA,RHOSCA,Herb,Perennial,FALSE,FALSE,NA,NA,NA,-9790046,HAVO,NA,NA,Non-Native,NA,NA,NA,NA,NA
20100315154438-88588535.785675,Yes,196050,Sapindales,Rutaceae,Melicope ,radiata,NA,Melicope radiata,species,(H. St. John) T. G. Harley & B. C. Stone,Pelea radiata H.St.John,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Hartley & Stone 1989,alani,MELRAD,Tree,Perennial,FALSE,TRUE,2013-12-12T15:38:58Z,Kelly Kozar,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60.",196050,HAVO,alani,Tree,Native,end,NA,NA,NA,NA
20100315154438-885996758.937836,No,35374,Dipsacales,Valerianaceae,Centranthus ,ruber,NA,Centranthus ruber,species,NA,NA,NA,NA,red valerian,CENRUB,Herb,Perennial,FALSE,FALSE,2013-12-13T12:15:59Z,Kelly Kozar,Updated life form in cross reference table from data in the PLANTS database.,35374,HALE,NA,NA,Non-Native,NA,NA,NA,NA,NA
20100315154438-886066198.348999,No,-502857,Rosales,Rosaceae,Rubus ,rosifolius X hawaiensis,NA,Rubus rosifolius X hawaiensis,hybrid,NA,NA,NA,NA,NA,RUBROS2,Shrub,Perennial,FALSE,FALSE,NA,NA,NA,-502857,HALE,NA,NA,Non-Native,NA,NA,NA,NA,NA
20100315154438-886066198.348999,No,-502857,Rosales,Rosaceae,Rubus ,rosifolius X hawaiensis,NA,Rubus rosifolius X hawaiensis,hybrid,NA,NA,NA,NA,NA,RUBROS2,Shrub,Perennial,FALSE,FALSE,NA,NA,NA,-502857,KALA,NA,NA,Non-Native,NA,NA,NA,NA,NA
20100315154438-886446654.7966,Yes,505458,Asterales,Asteraceae,Tetramolopium ,sylvae,NA,Tetramolopium sylvae,species,Lowrey,NA,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,seacliff tetramolopium,TETSYL,Shrub,Perennial,FALSE,FALSE,2013-12-13T12:17:25Z,Kelly Kozar,Updated authority source and citation data.  Updated distribution in the cross reference table for species in Hawaii from data in the 2012 Bishop Museum Technical Report 60. Updated life form in xref table from PLANTS database.,505458,KALA,NA,NA,Native,ind,NA,NA,NA,NA
20100315154438-886600077.152252,Yes,196012,Sapindales,Rutaceae,Melicope ,spp.,NA,Melicope spp.,genus,NA,NA,NA,NA,NA,MELSP.,Shrub,NA,FALSE,TRUE,2013-11-07T00:00:00Z,Kelly Kozar,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSNs to permanent TSNs.",196012,HALE,alani,Tree,Native,end,NA,2021-10-14T00:00:00Z,Jacob Gross,"JG (2021 update): changed lifeform from ""Shrub"" to ""Tree""."
20100315154438-886600077.152252,Yes,196012,Sapindales,Rutaceae,Melicope ,spp.,NA,Melicope spp.,genus,NA,NA,NA,NA,NA,MELSP.,Shrub,NA,FALSE,TRUE,2013-11-07T00:00:00Z,Kelly Kozar,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSNs to permanent TSNs.",196012,HAVO,alani,Tree,Native,end,NA,2021-10-14T00:00:00Z,Jacob Gross,"JG (2021 update): changed lifeform from ""Shrub"" to ""Tree""."
20100315154438-886600077.152252,Yes,196012,Sapindales,Rutaceae,Melicope ,spp.,NA,Melicope spp.,genus,NA,NA,NA,NA,NA,MELSP.,Shrub,NA,FALSE,TRUE,2013-11-07T00:00:00Z,Kelly Kozar,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSNs to permanent TSNs.",196012,KALA,alani,Tree,Native,end,NA,2021-10-14T00:00:00Z,Jacob Gross,"JG (2021 update): changed lifeform from ""Shrub"" to ""Tree""."
20100315154438-886600077.152252,Yes,196012,Sapindales,Rutaceae,Melicope ,spp.,NA,Melicope spp.,genus,NA,NA,NA,NA,NA,MELSP.,Shrub,NA,FALSE,TRUE,2013-11-07T00:00:00Z,Kelly Kozar,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSNs to permanent TSNs.",196012,NPSA,alani,Tree,Native,end,NA,2021-10-14T00:00:00Z,Jacob Gross,"JG (2021 update): changed lifeform from ""Shrub"" to ""Tree""."
20100315154438-887772619.724274,No,506991,Myrtales,Onagraceae,Fuchsia ,hybrida,NA,Fuchsia hybrida,species,NA,NA,NA,NA,hybrid fuchsia,FUCHYB,Shrub,Perennial,FALSE,FALSE,2013-12-13T12:15:59Z,Kelly Kozar,Updated life form in cross reference table from data in the PLANTS database.,506991,HAVO,NA,NA,Non-Native,NA,NA,NA,NA,NA
